4.214365417775638001e+00;1.431669266655173356e+00
4.124990628412350091e+00;1.366000251311364933e+00
4.180425641458941577e+00;1.446998273159271431e+00
4.115797586457431656e+00;1.387108764169689312e+00
3.879937582561069132e+00;1.327394048672354998e+00
3.969457834017841691e+00;1.336113275986505089e+00
4.015014213617878802e+00;1.353234495418229377e+00
3.965600268673745266e+00;1.346671247052868337e+00
4.251099102208100611e+00;1.416212765898262838e+00
4.144722504502492022e+00;1.447031038518657553e+00
4.036574332353904282e+00;1.377049060853146267e+00
4.092278733674682201e+00;1.405480567575025042e+00
3.951021548262743543e+00;1.341531042790091277e+00
3.884137024509898950e+00;1.318648845558437976e+00
4.360362682314843141e+00;1.412754553111839062e+00
3.975801170960125308e+00;1.367652272702340577e+00
4.122238807754171397e+00;1.367226041877016129e+00
4.383561103015740201e+00;1.390921787704425316e+00
4.187567159385642945e+00;1.462454933581547989e+00
4.234616356447478580e+00;1.428242512160630362e+00
4.020714421037163255e+00;1.350022500701598238e+00
3.908867211626068983e+00;1.307277848909197626e+00
4.310341541147526989e+00;1.412563000696541504e+00
4.222485631576799570e+00;1.401858302389481725e+00
4.193010166033416475e+00;1.393526670475353502e+00
4.212136021775283012e+00;1.405644811024493679e+00
1.012524802945680369e+00;1.013067048676848714e+00
1.521952807469989954e+00;1.122613553204290904e+00
1.854243097812567020e+00;1.190192632836871489e+00
2.178789778716556658e+00;1.239865155523842910e+00
2.400985746157172418e+00;1.268475658216172919e+00
2.564177345830904287e+00;1.260293764600659339e+00
2.747124121795028184e+00;1.327305441593710444e+00
3.001821957994431411e+00;1.368073089404894471e+00
3.072800555849258597e+00;1.347888991407380388e+00
3.391334384327285623e+00;1.440569185927540907e+00
3.297660823748427728e+00;1.372260535430943618e+00
3.568362818493275412e+00;1.440051338639063871e+00
3.612414415447003702e+00;1.482898167650950727e+00
3.356405252967890274e+00;1.345696400679741611e+00
3.815800051425291439e+00;1.495936295569373353e+00
3.536343045283715014e+00;1.331311459104484785e+00
3.725261642977537146e+00;1.411030001678363899e+00
3.822857882778412986e+00;1.422296867870287640e+00
3.912968440931614111e+00;1.446601366397488819e+00
3.984027940707130622e+00;1.448428405519463391e+00
3.902007863474980631e+00;1.441087003973046787e+00
4.238876864509963482e+00;1.511643360382965540e+00
3.883932954581835517e+00;1.395737503532251456e+00
4.319854106744516642e+00;1.521004911310545271e+00
3.884233493469661624e+00;1.382404959292010238e+00
4.056337747846010977e+00;1.415979851353499130e+00
3.946454908504728021e+00;1.336119975200115162e+00
3.947347802928191207e+00;1.359738268475553014e+00
4.221996572160701788e+00;1.504518412096809143e+00
4.156933724139793007e+00;1.415378753197917394e+00
4.212757651493394206e+00;1.436143744220308660e+00
4.139788218225513461e+00;1.407139487046640491e+00
4.311458447021800033e+00;1.400281832549736816e+00
4.377050253404603630e+00;1.485771723934508515e+00
4.186883176412335317e+00;1.461050006173005844e+00
4.256090925731353281e+00;1.456995692926221553e+00
4.376092035685799075e+00;1.483287923761686500e+00
4.655707132878248444e+00;1.565302672971096598e+00
4.480393249681339896e+00;1.471632360346331048e+00
4.296825130722782937e+00;1.448132073010730325e+00
4.170955343542909866e+00;1.409252652196622879e+00
4.198698920479758456e+00;1.450889635692836910e+00
4.336532862986325121e+00;1.448081934523524072e+00
3.953463037819245685e+00;1.341847334574326700e+00
4.329239998786325039e+00;1.419056477238852310e+00
4.214028092036226525e+00;1.379471653743464810e+00
4.474768931071099409e+00;1.469954166172368959e+00
4.334131644198482292e+00;1.486734374639390177e+00
4.520772376575471263e+00;1.487573144384682244e+00
4.462903399459916542e+00;1.500251119354968798e+00
4.352102102007696871e+00;1.449124006048491120e+00
4.228328104706323920e+00;1.437439684887582780e+00
4.328276191251397620e+00;1.470208321809590046e+00
4.271789534553827039e+00;1.430684292780035172e+00
4.313890183764118369e+00;1.427027525198543589e+00
4.394659565170367266e+00;1.446809780300832182e+00
4.113585775884801343e+00;1.383268911587951733e+00
4.537081182438631011e+00;1.492205844264966608e+00
4.312179226757129946e+00;1.415857556403813833e+00
4.549806404526324677e+00;1.501594118108869447e+00
4.174348043101283601e+00;1.406776931555375754e+00
4.511894481302389792e+00;1.459770766451263801e+00
4.091109540070359429e+00;1.384295732162613257e+00
4.376709676201925525e+00;1.402215801165373810e+00
4.338363217155031037e+00;1.470787286050788678e+00
4.232426350216736743e+00;1.437524583308094295e+00
4.551163257572309107e+00;1.505075418576140134e+00
4.211541069945299753e+00;1.380881701348505075e+00
4.454733338767146833e+00;1.505396206989474850e+00
4.408109749430496827e+00;1.464673785666637418e+00
4.417262400726334803e+00;1.452447189227675128e+00
4.484074599652017490e+00;1.495145881841464242e+00
4.395412486912425365e+00;1.474936173841707054e+00
4.445768840223992768e+00;1.426757237203021500e+00
4.508677802291910730e+00;1.477494160305906412e+00
4.180555146697984448e+00;1.400165522347450509e+00
4.215742883598195156e+00;1.359847230562601039e+00
4.387647787518849540e+00;1.461995836157080841e+00
4.432482036430055672e+00;1.491287584565056168e+00
4.695319176918476778e+00;1.542632878217806036e+00
4.538658525295466539e+00;1.462631124587133735e+00
4.633402208155035673e+00;1.498804320899076670e+00
4.197511769420748884e+00;1.420964908939704952e+00
4.458601679817316032e+00;1.458477452265080521e+00
4.257577977293999005e+00;1.433407821167025142e+00
4.554835745380495737e+00;1.459765613297513864e+00
4.214405927743013258e+00;1.443100887997544879e+00
4.377090546047232245e+00;1.454613371834710067e+00
4.369290118545650969e+00;1.421448066691979095e+00
4.333630262474374106e+00;1.407482026588132484e+00
1.000000000000000222e+00;1.007196216719925541e+00
1.474577883567057990e+00;1.151361363532803717e+00
1.819377442732187600e+00;1.218332192173141593e+00
2.088471534065775792e+00;1.236939831132637835e+00
2.522234945509417958e+00;1.317372837796070950e+00
2.776463443681192356e+00;1.391953987319507702e+00
2.871977838681539552e+00;1.367660656397122976e+00
2.986048390171256450e+00;1.384931033891521945e+00
3.123559490507148872e+00;1.393077636781798745e+00
3.145904539492635710e+00;1.373526408236489305e+00
3.491208890790474140e+00;1.441351916789666232e+00
3.322798092336566977e+00;1.387121556039525139e+00
3.471258194204568603e+00;1.407519696242963692e+00
3.609391765930357376e+00;1.450774905291736250e+00
3.446338012183571831e+00;1.333514518752972888e+00
3.883214366620743707e+00;1.454164308459068744e+00
3.817709277693127845e+00;1.466646639977388311e+00
3.976873722918250031e+00;1.455527107422264876e+00
4.048388406584853882e+00;1.455988794049520196e+00
4.160272126334584541e+00;1.506205166822930153e+00
3.964870360797447368e+00;1.423444631817833095e+00
4.182148309219371640e+00;1.463735992607104297e+00
3.945101515591283192e+00;1.419926343080146980e+00
4.069829306815766934e+00;1.420911584371547853e+00
4.152860519808256434e+00;1.471871915486105520e+00
4.516599521067827361e+00;1.553975397457540319e+00
4.162448908057021946e+00;1.486130726301051919e+00
4.148677298660371271e+00;1.515000331021745250e+00
4.385126630074961618e+00;1.458283349685380204e+00
4.182482231059720057e+00;1.399866710375129220e+00
4.247098399528226764e+00;1.434336044399051824e+00
4.325326148433400242e+00;1.481012520911090480e+00
4.410991458913023244e+00;1.537843744641990140e+00
4.304482666054476603e+00;1.415006598378425906e+00
4.260841268440464624e+00;1.439207525328490389e+00
4.302492071116943428e+00;1.448765053274908343e+00
4.468723497182222282e+00;1.501953339859558811e+00
4.582297808543144058e+00;1.532437506756743950e+00
4.349805579177799864e+00;1.448589150497351374e+00
4.465853669643814250e+00;1.474873056285359585e+00
4.724325404990612043e+00;1.608495279363190589e+00
4.345633868759970930e+00;1.407669677403593278e+00
4.339720535560885217e+00;1.410198261712006795e+00
4.603981418938687398e+00;1.528717391377839130e+00
4.162098109582910155e+00;1.397122982364142452e+00
4.447519173342332266e+00;1.438353963817801784e+00
4.567910889108660832e+00;1.504490252677267215e+00
4.385096751768191581e+00;1.416458833355592528e+00
4.252057042348255322e+00;1.456563607342063138e+00
4.577695327714933704e+00;1.473830174001982796e+00
4.583898315724106887e+00;1.490853575841508682e+00
4.470652817077470864e+00;1.458780081042559296e+00
4.338415552308235945e+00;1.444571641255595784e+00
4.384574096608305105e+00;1.465260903767151790e+00
4.381380189049755458e+00;1.468776724255183019e+00
4.406003128230355337e+00;1.475964513066013950e+00
4.477169737097340452e+00;1.479800462372845793e+00
4.709534392683222492e+00;1.560830741611994865e+00
4.241394100411811863e+00;1.408175475531442844e+00
4.086420581837429289e+00;1.358496078960743203e+00
4.403043403407431278e+00;1.449816681779943384e+00
4.659355838548398410e+00;1.505302207481387322e+00
4.375919467775426064e+00;1.479763209006207614e+00
4.373092441576607925e+00;1.444708712416765684e+00
4.218192982225682286e+00;1.372851322056351853e+00
4.801799534049415286e+00;1.574134589079308366e+00
4.375525831167701440e+00;1.479144880744439394e+00
4.549437260098746272e+00;1.445998969697781966e+00
4.668438502099348852e+00;1.464864617389083801e+00
4.440568249573461301e+00;1.451601713759427703e+00
4.599273214518074582e+00;1.513549302850481837e+00
4.650287034128544050e+00;1.514017340448803983e+00
4.547751025542478232e+00;1.455576834240836837e+00
4.692289023392539171e+00;1.487414778053625319e+00
4.313629808789097630e+00;1.402749910496551289e+00
4.661842878885193997e+00;1.490783010948563136e+00
4.859356099113663063e+00;1.524977796336591584e+00
4.426162138854945027e+00;1.451756515644013756e+00
4.831102918755660447e+00;1.557887074261448790e+00
4.478616379642865297e+00;1.439688030279669961e+00
4.263013487362630194e+00;1.340277014926291921e+00
4.509827720169894860e+00;1.493412924375156159e+00
4.785033260506463826e+00;1.534126008325300994e+00
4.496712368217687938e+00;1.447151222579942109e+00
4.461807974770203522e+00;1.430226347779587348e+00
4.497866069668806865e+00;1.486757712228556461e+00
4.364718563258437989e+00;1.428639356048284403e+00
4.604045821021703233e+00;1.519690955476934668e+00
4.604387502420579814e+00;1.449101618333535235e+00
4.512873633950727381e+00;1.483738645578710047e+00
4.815199155307904988e+00;1.526645005774018626e+00
4.497502282072844970e+00;1.480967372919341773e+00
4.590699778933254649e+00;1.480173914518771339e+00
4.260463604249510539e+00;1.351417676100980181e+00
4.722285796539738456e+00;1.469931316638686036e+00
4.535488611909311629e+00;1.471986254553180107e+00
4.373341643849247617e+00;1.446728972266154489e+00
4.426053917136753668e+00;1.469274486094500842e+00
4.475707714136822446e+00;1.414642318393629417e+00
4.351884016388662957e+00;1.430881787596914867e+00
4.349441568454877505e+00;1.459118800854021236e+00
4.681265792494133215e+00;1.508161878559165947e+00
5.151485953509913784e+00;1.608969010107601294e+00
4.437031563608440088e+00;1.421182530552792977e+00
4.520749217909370898e+00;1.497050829599792632e+00
4.508989978985874281e+00;1.478654026118617182e+00
4.449829668698728646e+00;1.460490053722974135e+00
4.343863741648712029e+00;1.381909522380016409e+00
4.600407525906878625e+00;1.492872454043675967e+00
4.653439541930477041e+00;1.481626711640569249e+00
1.032087830825451302e+00;1.000000000000000222e+00
1.533702709400296182e+00;1.147472307926691304e+00
1.712822647792917596e+00;1.101140066120611216e+00
2.158714875928942512e+00;1.225851093145023496e+00
2.412969081443813835e+00;1.291716326801802595e+00
2.863461478634319324e+00;1.450408676820611920e+00
2.990982519470181789e+00;1.430339814783923469e+00
3.026888243686842284e+00;1.375126062932306992e+00
3.311620587004937555e+00;1.448922496303959750e+00
3.326831951144540778e+00;1.402956619148566064e+00
3.517120568632114086e+00;1.467695859880820741e+00
3.485334027855403694e+00;1.466393916288340593e+00
3.520900249404296023e+00;1.384277171409973084e+00
3.686256978269227158e+00;1.461515540425165849e+00
3.746411521074442863e+00;1.479239413072966691e+00
3.836826365250034954e+00;1.445192832630582735e+00
4.037780229914266883e+00;1.504259406725664716e+00
3.919171683960791519e+00;1.468678803007854805e+00
4.004362561681677590e+00;1.461070727045252537e+00
4.003579933722267725e+00;1.432894170761570329e+00
4.088394172342194821e+00;1.484156650787325393e+00
4.193793549204096749e+00;1.488484562123790544e+00
4.243937648119852746e+00;1.484928254004984183e+00
3.938202132874921269e+00;1.398117746523865002e+00
3.987449643202977345e+00;1.409439565269247741e+00
4.306119655257238499e+00;1.492547076180317900e+00
4.162505419463687240e+00;1.427701337337726972e+00
4.421036200425632501e+00;1.536426278062859696e+00
4.307230782502759148e+00;1.462745321781235397e+00
4.411158394929795001e+00;1.486838499380850109e+00
4.373210453013309795e+00;1.511842555822618062e+00
4.374553442449392371e+00;1.483584522568189845e+00
4.303208038945927960e+00;1.472116141981465454e+00
4.507361521135680782e+00;1.562690664255685702e+00
4.365844498573170362e+00;1.476506186612511762e+00
4.224846750357451164e+00;1.439520246602143061e+00
4.602622482565703166e+00;1.536303024121896899e+00
4.643021918062046893e+00;1.518720670348142177e+00
4.407851875580637291e+00;1.482678589900725763e+00
4.492367025875558362e+00;1.464024067819938102e+00
4.586006474652925213e+00;1.564890722510134280e+00
4.693072123583871047e+00;1.551820418799828127e+00
4.584552614589103570e+00;1.517594346302242547e+00
4.670528763432232999e+00;1.512383038614239839e+00
4.446311924355892842e+00;1.448059632207631786e+00
4.533347964182215861e+00;1.498367879390436919e+00
4.566798314188154073e+00;1.465901931318092100e+00
4.453699975677596790e+00;1.476262320340708367e+00
4.745438172813920552e+00;1.511784776750488390e+00
4.437486144491115780e+00;1.406051036914371277e+00
4.430270705006085663e+00;1.437530609015162941e+00
4.597984395956167702e+00;1.488306534611645970e+00
4.715666187111289709e+00;1.567680718638025050e+00
4.879266914187916804e+00;1.484347863665260947e+00
4.887859936280183781e+00;1.575645331619278666e+00
4.616611335180988540e+00;1.527482397037449813e+00
4.614151485386616791e+00;1.535116591851621859e+00
4.791316705256152275e+00;1.542699329417051679e+00
4.596910701451219161e+00;1.504454642424568611e+00
4.701724874457481107e+00;1.512527030943233930e+00
4.436518829465699199e+00;1.454662325417015234e+00
5.004354507477078329e+00;1.596336304013974194e+00
4.659905575891325924e+00;1.509037452598247064e+00
4.608395354094843022e+00;1.446157308824267629e+00
4.487325452883481169e+00;1.462394649911399336e+00
4.719590715599489172e+00;1.567914560304956684e+00
4.671562812684016741e+00;1.514516094670963930e+00
4.874673820086230513e+00;1.530433608501428289e+00
4.872563723394701896e+00;1.575566896933026761e+00
4.951558730412713771e+00;1.588830613313400919e+00
4.616052741172027574e+00;1.524214521398538524e+00
4.644860200976379083e+00;1.505883100217457304e+00
4.663338972085348644e+00;1.487758816475095225e+00
4.688562033360879511e+00;1.507830198326654880e+00
4.473372076575615530e+00;1.472481792014978197e+00
4.931123615464856336e+00;1.576454044140454869e+00
4.948708581668649131e+00;1.536880281136527637e+00
5.014019222582881241e+00;1.624265643335693676e+00
4.715138995397781585e+00;1.474189136529719946e+00
4.729713935783999901e+00;1.498999809178110043e+00
4.571961452234412526e+00;1.491535176038949695e+00
4.841563039383869338e+00;1.555795354728068070e+00
4.686032370195773566e+00;1.525827093623129960e+00
4.799248282508433050e+00;1.579690136772449405e+00
4.691916379795594061e+00;1.510608207224588106e+00
4.762354481540577389e+00;1.489659362771635687e+00
4.867845193916249258e+00;1.568760269840746346e+00
5.025601804558827546e+00;1.614858463989225168e+00
4.755509873380163732e+00;1.497931054937233775e+00
4.747912271539947326e+00;1.573418466699195939e+00
4.360868656290304735e+00;1.381991494581371382e+00
4.826468251652491048e+00;1.522798184370166785e+00
4.866865585337103894e+00;1.560816753452572758e+00
4.760086023507099640e+00;1.541178758229618140e+00
4.607855251950411457e+00;1.482560462486519182e+00
4.949091054507158915e+00;1.605443033591992252e+00
4.853600686163350275e+00;1.555900785494870098e+00
4.899131813478104114e+00;1.539590988383181980e+00
5.120077058356391042e+00;1.561364466747007906e+00
4.692253650394974329e+00;1.476113739483492893e+00
4.846270505299372644e+00;1.517398694983736585e+00
4.504725857001073308e+00;1.504010403666217410e+00
4.806740045371071801e+00;1.556644529057304771e+00
4.799866754152901649e+00;1.582597752183605877e+00
4.621148258822198152e+00;1.466005639663807703e+00
5.060215199515911699e+00;1.590341742654111989e+00
4.489012246243337501e+00;1.437913077577609222e+00
4.735850990031563512e+00;1.531348030458365317e+00
4.793107578750153586e+00;1.516979457198727843e+00
4.819201970526751033e+00;1.543731180184435336e+00
4.385927859268998752e+00;1.403121553358065432e+00
4.712920591714683916e+00;1.535751978310245125e+00
4.868955720432930789e+00;1.577698187713452382e+00
5.000294971624259510e+00;1.539955918626421560e+00
4.824693769144542621e+00;1.534855985181166504e+00
4.498109666478264934e+00;1.471350593524574091e+00
4.659711962732511203e+00;1.498667258429551730e+00
4.759458344145175879e+00;1.552099732342219207e+00
4.696439272538972531e+00;1.461491054634867615e+00
4.723679755125818502e+00;1.538667522973363067e+00
4.992197002552197560e+00;1.575869553736798823e+00
4.719631088417048481e+00;1.501359837128196650e+00
4.615869014111193991e+00;1.475064710916132338e+00
4.828400229127858267e+00;1.487347332468782923e+00
4.501312444578131178e+00;1.461521043898772243e+00
5.065513133420591174e+00;1.561844319285761395e+00
4.957075282621533852e+00;1.577918667795927377e+00
4.899732089830251880e+00;1.548220756449286473e+00
4.531370526556282030e+00;1.442062347865162630e+00
4.626142405164366700e+00;1.481002765248988107e+00
4.720476100364434657e+00;1.503561438572120768e+00
4.628562594424953325e+00;1.490165520485533523e+00
1.015815058701300178e+00;1.012438384610633735e+00
1.525285405675950612e+00;1.175361897316972826e+00
1.922030006081936415e+00;1.256294845218753675e+00
2.054507696514132231e+00;1.219847116083819127e+00
2.431214170370382011e+00;1.284356641957586698e+00
2.737231280919029341e+00;1.403028694599865567e+00
2.944300133812391973e+00;1.406069057130892253e+00
2.964113765307293313e+00;1.372447906114102389e+00
3.254071716600707376e+00;1.487650594550385730e+00
3.361754848181028432e+00;1.441153053476559309e+00
3.594010592082801825e+00;1.509162597881735790e+00
